user_id,item_id
46394564,1415385
6232766,155566583
26401156,384993814
133055414,265991252
22652835,270663751
118754661,272328029
30966958,288079746
6232766,215648982
41762899,268740612
111804220,115096820
10158438,378370862
27136711,35010417
55332659,208971977
103017913,316278199
115932482,294647744
141526457,235091189
121186592,24417602
124369376,255953240
136124871,269556722
56508471,391163680
19147834,117981188
14021211,4184833
12550569,279761558
51435979,361553124
107574791,100559856
29780294,306761545
133055414,313202624
30727623,226431298
16813711,144699907
51343774,225175305
124526615,293816310
24236959,350503098
61332875,296115412
46312028,169855892
129861102,28980834
54457700,196881158
140441069,112994776
123774176,16138811
107574791,271150482
123774176,320679244
117835509,294700331
132156050,271946231
100719886,304356058
54576149,346630054
32602102,15081607
11999064,147088743
32795881,311786327
136275558,146324392
55988786,311150341
51343774,39180443
64509513,200433950
61902875,321504974
25737478,198130784
54869996,234430486
30727623,394516884
134149857,85189506
23567476,185049490
30324405,210744745
109935939,402326078
35577191,42414280
132506225,51545083
138902812,387932557
63569795,129826287
141166511,50911652
109251821,32679462
3976732,220818768
104642728,17981524
14698159,354048410
108456257,83889193
128608455,180447173
102506116,156283061
137890488,113722736
25057879,372212938
51381793,103600976
27004588,171122998
119271726,371050025
105058502,91275910
136036200,382164273
122999483,377793418
23926348,194284438
138062871,33209649
124030328,59468236
36362795,379358712
132381818,68477656
117354269,25149022
134116374,181141146
3279691,225686829
16334101,212536322
20841306,311460516
51333205,80440063
46185545,364675591
36582392,187496737
65353086,203212150
127985166,277891854
122221364,159426284
53717495,156537077
10832109,110140303
57757827,111496352
128543064,86941632
32080690,258498769
25038898,112347839
51643160,119046679
11770470,123077251
35897567,37692625
47298212,294287100
47341121,380563156
109430255,284737175
3811069,212276163
127137324,11650931
15516592,202725283
20471628,154513697
39223835,320356222
141227570,104362221
123869753,211197203
111313168,324349143
29943290,236115598
25153375,15939612
29141072,312702371
127546437,150994141
103220434,54692492
29903732,99036482
54456266,125686194
116215481,53921206
56664834,341609710
12821283,338530013
46054628,351523562
34163038,273319715
39451664,72348742
3638392,379151062
123648113,5681649
132381818,109216402
129452598,98689189
124336007,203930649
123187646,303205878
46114271,202810924
29670638,354929824
115034996,270003580
131846789,341039081
6477443,333716291
12821283,106747907
122999483,323464658
102079825,322812407
48433227,79555945
47234648,162358296
32218849,4213605
105440654,352940544
132506225,135167720
1145383,74382833
21500790,89380675
110507614,348304810
59056605,278125428
105307832,30448344
58080978,374629307
116870501,60395454
25737478,62153844
32920426,268437880
105611882,372001935
20627865,110296703
111757720,96363332
6232766,126502177
4068692,72024642
54729032,122389046
640464,202920023
117354269,13794799
14698159,371142710
64567188,11914457
20161365,376763731
50706541,402536721
3279691,30857538
105307832,315588215
51085177,217113557
13678830,99243785
102746167,91345417
27489863,181792163
125672276,356126795
31594315,343548283
118806168,362494748
117853302,137870722
132959627,366893725
27433523,34283589
23212021,397135046
139619605,171528997
134534583,223535606
129319377,349702739
115575833,113400754
27004588,188105690
112029571,206033132
49537083,307199217
117848652,286048300
132394733,87441308
1436494,5656524
121714754,38011205
21350424,223925820
30253899,378406592
17201854,300273047
114145859,385143934
117460448,98759734
136934238,103294
108798644,96813786
130640672,156598768
35588510,170257192
27564041,305465957
11366706,228040614
130675466,350186246
15562786,143404263
127276245,7564952
128984871,295808267
14425617,72941802
128608455,164165496
114414806,390589207
132959627,64003333
118141959,76531510
43044178,39753877
104891419,327833185
107773640,201327556
54343142,260080671
412008,228616438
40792705,219534215
141279635,4105059
50783368,5259525
49537083,386550392
19560539,178958085
137388282,181863976
54869996,111683162
28034276,166222458
40372444,289212736
121976531,237664754
5129789,71096987
103480330,140488867
64570584,264957607
42627340,395907800
44193530,234442545
32339254,390848406
51523072,372841892
118509390,117121961
128705196,115261465
31540711,281985283
2717587,128742139
23443147,88233772
133194791,106739798
27275005,313335107
45739139,118297373
115170791,225529312
47522405,359517853
100397503,16995618
60483809,353067333
44766884,289097291
54869996,173975668
125467646,341235965
56202963,193420573
133055414,306544321
48433227,210290989
110509780,179814816
13114965,339107654
103210150,108907127
10761222,151574444
12219705,238342724
51381793,254606158
12992670,188114291
42610834,15821342
117938178,123873533
10672143,281226629
19258427,96023310
44763131,139477575
139834975,332089469
51381793,22215476
25338079,360315519
30972130,186300778
127992951,184738636
137337177,227195797
10097208,114008239
31140676,242865411
41779519,218915679
125581259,108134440
141166511,48701245
23090569,338058606
114020513,35309278
116791136,256186649
135304569,275366671
33929080,285274501
103954435,154520416
61902875,191289082
36050537,323334021
110712415,323302485
138873688,264869520
58156776,394887893
40294912,317694017
3359674,52169289
118832934,148267156
43252522,170675066
116150090,254011390
33509902,360652721
121714754,211023014
125672276,142112256
37622798,292598967
109897167,240325558
124853465,234705048
64304565,324068217
21079914,274219768
52403660,60285169
57757827,200431945
138287418,402992374
59698002,25675312
140932121,312479176
63569795,364084049
115034996,137357254
51182488,90366478
47522405,60156052
46764242,361432647
6232766,200154080
112721758,249422019
10881504,194580496
114764627,316269186
6414743,400034362
48044568,212655446
23749054,216779092
38852450,362674556
43803899,82972930
36263717,259553991
50626330,140199549
23538382,319658561
107609597,3947307
28785377,64209129
25141780,311277198
135704205,170101969
138902812,244488455
5745431,133947097
115132373,94824117
123249113,295367976
36620537,79698301
109130675,11861798
110634142,148065344
53288297,4504295
14464101,226785646
18382879,357520141
126934137,211683405
127768770,57924539
22748289,127513063
116348051,199467694
111287929,243609774
116348051,112940611
44520563,386864581
120148672,259902168
26998732,217872325
42631126,116911827
49961586,58778901
36675062,149242470
124752392,196618806
50893765,18964613
19678118,313848265
113335973,119976023
53717495,268646207
33509902,402833194
48884748,67333256
102178447,265239503
37534184,225193248
132156050,370621406
55988786,130507301
54825479,161992726
140830355,286341807
102079825,363574510
104746432,80597143
57411849,82748288
101552272,269409341
12550569,76505503
100656775,122708081
40372444,48856145
55988786,270225420
39997907,152091813
55733768,92427718
47234648,58522387
118754661,266547274
55733768,292864531
2414425,16675017
45739139,11949637
2356549,245799983
137909856,176684357
124752392,310491638
61332875,120074211
35213005,107707869
47234648,379516673
61738211,77066529
33299893,321515493
60940970,101291827
55988786,141815870
20501826,324757219
25737478,54569012
63637784,71240118
139619605,184476884
55540832,232312765
134325108,315403534
10733316,56762424
63637784,294715555
122824448,254604723
55988786,213441550
47234648,335464869
47234648,211786397
132156050,358908105
51333205,127202864
10733316,48244687
18055459,236691929
49537083,255120651
129936036,63855130
115873760,147477016
55396223,382756723
55733768,128768956
123869753,132729577
18055459,96553709
132159746,283561458
29225615,363032017
136777569,66486292
108461135,1872112
23749054,58220313
108807581,306694698
22338330,364274429
38594480,69211716
37926938,273857320
40940335,213705289
41960104,294828111
23608480,157405666
127153959,96813314
57361482,248499532
108648119,166448018
107574791,398484282
1774834,170173441
17562880,345079122
37394387,384804185
55733768,308183782
2043901,186815819
18055459,105296369
117209852,371338331
36126962,7366668
115873760,198491158
62879735,184367307
139274689,139349730
132156050,134160139
10319154,14133878
35457422,283834464
17271142,228875375
43696691,197004617
141526457,277542266
3279691,291851217
130720655,214002959
43293667,234063742
115782971,103771340
58245228,395128491
140644193,339771116
126045519,332705882
16211815,279367234
23848417,373267332
29668961,140319709
119331312,297934910
58813974,265856109
124824314,109892107
56296296,252221031
3279691,264733961
5552876,258299153
132708656,306753117
118694847,230010207
12120138,216393864
124030328,344401977
25506922,117821442
47722328,140165980
32730046,311433376
32826298,397555769
44908790,22766466
11953293,54180227
126045519,370002712
13395951,375555855
59786445,100865071
57011490,57556500
45849707,28024702
52462313,321544831
33008167,172078131
50202820,329647622
50068951,224782210
27433523,224478281
3279691,202335650
133584866,364561516
120414076,373779683
33822250,178444134
126045519,49169142
119331312,90053296
126045519,263070504
119331312,97511701
25090435,286370430
141940847,253410803
121055447,384694167
3279691,142515729
119331312,328599443
141526457,366180043
112880980,43518637
140644193,181076773
27452561,255116540
127919298,342686849
3279691,212118444
44908790,119342062
3279691,38202484
114020513,231151969
132565790,368452572
29586413,349595422
10260285,150823353
141875090,91211814
119331312,154517310
130720655,3046779
126045519,251521708
129035652,200004531
54414485,144675039
139604638,370349410
51739184,193287057
129035652,154710206
44714705,273479886
29668961,261830030
132970457,199332011
18917491,19865430
125735729,69358334
28721261,148240796
139186246,107956652
13709817,8362659
3434650,389167513
126045519,87397856
21215550,132272094
126045519,375539822
23756611,18348553
58813974,273357032
126045519,27838850
25782427,387267153
56097260,364493572
119331312,123253928
3559939,378684099
47084909,375197648
29633312,400305780
3279691,373217594
115782971,104979368
16211815,216163188
57177942,330556516
126045519,329671833
132970457,69072619
31351747,12294010
12666039,9734179
126045519,106747907
42586165,110231328
45697745,291366122
49201389,63805953
59100759,365099750
3279691,36101961
120386956,212963917
108038276,289379785
118314669,40688248
64377777,187571437
29670638,4064978
132970457,276677024
125923293,119661061
40418056,367541015
29396660,240653789
123584195,368987775
52677431,301770382
123815180,116794339
118694847,62807782
132970457,199503840
49201389,269844219
118314669,133398885
119932116,63648233
126045519,67008164
39947951,213080439
119331312,256759774
119331312,10737340
126045519,137497299
59786445,376665433
103568521,328738626
5715473,6491600
103568521,77123336
2069029,230586732
130720655,235579609
106434227,208428051
29668961,136872194
23319250,311647126
26058838,17461142
16211815,4956997
47224535,194424567
3279691,181231593
138988312,151612062
29670638,393453616
108648119,339791473
29668961,279367560
28721261,369559829
52791215,22973424
39098036,1412107
39947951,174892700
109897167,291834921
47234648,368805565
3359674,192029396
26998732,67726128
24360304,368799263
20627865,63968263
56596275,127278027
4644188,280142608
128705196,380777366
111348988,141369377
111942619,5354924
141621887,193160975
114764627,380409024
44763131,128585896
106453094,129610165
42921220,26090208
104378635,146457683
37011824,98166530
47234648,108524201
36263717,19033713
100639219,160364954
47762627,386326534
44277104,120531
117696633,333421715
24163963,330042858
36061970,374724209
32915947,347442817
41560468,287032710
36263717,188020322
48044568,68952707
56394642,97722977
26924884,230379525
122999483,400574771
29122490,114805384
18019549,193107859
63504587,294950952
100555417,304926297
57477921,146528947
119744643,68885291
141413162,107389907
59698002,156809377
141548240,50788324
120059707,209248274
41779519,179592358
138062871,360414080
109190420,397892984
104655643,51005934
105611882,12945320
61527140,101487387
19305326,383211239
134768454,138782124
138062871,186032736
127905936,38916049
6414743,281826681
140793398,129794372
48021996,397702120
141035081,14164716
51134983,193459973
139186246,157124826
52630739,205505667
14464101,224024119
42339925,233091660
127599822,187537761
23538382,184983367
32339254,244780683
118172610,392390623
32358007,91191447
127137324,130447687
121714754,402941565
5847179,260854319
135756156,340562860
45120014,140936937
105053078,135064802
103210150,113683626
100397503,220362879
141504521,204164833
4488725,373400805
6339596,140419727
134564313,69032604
16633444,164144259
38442416,263155750
50948473,82086875
120137695,399479815
105053648,271730840
132044171,155774628
63637784,320134821
118639158,46569227
18037570,263628603
31872397,27489243
23688622,275490374
131801027,195082253
139834975,263700103
111035143,68716323
36730592,201582074
40372444,187949469
105271193,344667993
44766884,135169039
14354160,46427090
127428207,169684380
110025886,400393205
115483400,85168441
52683554,273560884
44766884,320104200
49537083,225799750
40294912,28821410
32762740,150529391
15632656,180666498
130306265,254474378
126288315,87537329
111804220,245690199
112658053,123351848
37926938,5592193
40792705,2911033
107435072,276951907
36263717,36630449
105915053,14975729
131472512,105830441
127546437,100206775
103220434,375449249
138902812,207691894
56271387,227928483
14354160,103298215
102658750,176941316
103220434,186907613
103220434,279262329
32488687,335190076
127428207,303903034
129913464,350149465
63569795,255657495
22631517,92738511
109033763,403640825
113642540,66455448
19170635,5928697
51381793,225429755
19430771,133121622
48884748,242441465
63161741,235159185
3693055,141233179
28114829,396904648
26601478,156740015
120135586,22266368
120148672,65384056
47688515,86092404
133055414,55706418
127137324,343571429
119271726,160904724
112386151,77399013
55988786,64160985
109397288,360025603
45672266,81380402
125034299,278909789
51085177,8861746
105433439,363924796
21554109,309635731
136592694,396747756
23196553,27845063
50936023,282871557
16431640,143258667
126464250,78193580
22099113,35393633
122167478,107257241
4453760,137075149
13795797,154728863
42339925,211694097
122167478,284652332
128531013,85801401
122933600,224027740
44140544,394433553
104528944,115041105
100397503,232273563
54457700,328363380
103487218,351757835
128705196,319991571
59550807,381620239
6414743,163846340
25643962,392530681
51381793,20247656
3359674,319964803
5129789,83227449
1145383,227107306
103215328,360957947
29122490,339681344
121478510,30364242
132381818,42598784
111694210,72756208
100639219,335039860
22160595,262224041
116648201,236281631
107902802,266098044
128838165,297253199
42873856,361993045
130937426,17553844
51333205,332948684
124369376,74827312
140619032,301606632
19462610,260753390
100302109,89428797
135532968,138479452
1791763,19024428
113335973,323444871
13996926,366339533
14307216,98805902
110618629,156016513
49016433,275158415
41779519,136179079
36692333,391499668
15197506,142631806
35588510,154364252
107609597,168835642
54869996,19709786
5652533,257465917
47234648,28896323
12506484,272060231
14425617,236705606
100555417,176057932
14307216,372404308
35588510,360566392
104904346,298839160
124030328,329324782
136997565,100431398
51381793,304903113
47913800,258149810
27489863,385820861
14542431,316929517
42139261,22264499
34317964,381241047
109347674,12044078
63962696,221840447
120857764,108482083
130031789,275344149
32417185,368403758
30705669,32196746
107609597,101496928
39810707,285078605
5652533,185943806
15993055,240145138
104574739,321701165
121194197,91905695
36050537,148144426
118498515,261839793
14352051,9057479
135615753,3619817
40362103,394535024
16671235,315055501
118630104,110316768
112382503,324633593
58480443,72605174
132506225,359258042
134519193,7843028
119744643,175433467
19430771,298968645
17813065,216409416
124369376,386750243
132381818,194920535
39474008,83056904
47958194,2567677
103210150,263315521
123698981,220874805
117520661,382558396
122736404,103733632
51381793,247143553
129236610,162546153
30705669,82216270
14354160,247489384
62350307,139749910
64509513,76788587
49516506,20892746
118836582,266547692
33209353,132705018
105271193,19867950
35753411,377628410
101991172,39925557
118166868,226865449
132506225,1815239
35155756,271062908
140187659,327421652
58480443,301189365
102633271,22509934
124606085,141517672
13709817,353374840
121847381,137162402
2717587,335932144
54729032,44952414
4488725,209695780
1620547,16311713
37394387,357327124
51381793,334792501
17612449,213865334
62561606,93615461
48433227,305332108
120571702,177841773
56253441,84515376
39474008,261455334
105307832,325114383
1288237,319605628
27136711,219015639
126674457,391072409
45725834,184270120
41779519,108922539
62481224,235733106
140252351,1449757
131856122,310100130
39856364,197259042
63524090,236278392
101218834,358862502
44763131,103856143
35588510,129008470
40372444,165121936
48326031,119555032
54457700,331756727
133055414,348307694
128535231,184411563
128752425,6039641
38359436,286596260
65353086,107648578
127546437,285621875
123646460,396194448
32517070,171475674
45120014,212440419
40294912,339363860
18037570,394376629
27226408,277094455
25643962,283812472
100344346,368668794
40553785,392368062
56935320,290964093
39223835,208050113
36126962,227039329
17257966,147522648
29670638,199450281
18444517,359482345
139499311,383678256
43128379,266550680
49905450,37215387
106947215,321970834
113077148,27002808
20195541,30727283
38852450,270347688
41779519,14059278
123187646,374214353
134794080,271191323
112705750,219907467
38379110,244812991
111400765,211598983
51134983,120181197
21499662,187552139
44140544,81948843
55777658,403436542
5696081,86743406
19922270,54074704
119744643,95473002
45686369,398798448
128543064,10637414
33509902,256869922
129335403,203645166
127137324,7520661
50102935,100431398
54822980,33257455
2069029,210290989
26127121,112913589
135024093,335148981
33968686,112132485
29670638,344337861
131116778,207705092
131856122,171649836
29668961,67333142
3559939,335128077
47241065,329935418
112053202,372445525
34451080,216038320
51720569,264122707
21079914,51784979
13311306,142799266
120515776,189898446
59426511,352006921
44766884,342392867
104378635,110723052
45725834,248073278
44968688,192041527
55469846,26877897
53914634,334885960
126655818,249727429
38660360,221715908
51940736,81779830
45686369,39058359
127813332,146934858
109130675,270412179
46054628,292768742
14041437,85544749
59427528,26343652
55332659,179812549
2717587,62125362
57357240,303064582
115034996,288823446
63569795,228605570
126422070,93968536
132959627,173599082
54251489,243130100
21350424,13837796
10348419,372309830
17072635,32854970
37736729,310211819
121097627,178695809
36126962,351939235
26401156,312041309
47798912,383700366
112705750,312783408
21999564,295917750
18055459,92290648
61275806,124936074
56074802,22940356
30966958,219241352
6414743,158707367
47234648,57620703
118351614,18253691
111913753,341730985
21197916,353166062
128608455,152002970
127428207,149180798
36050537,6364159
13745955,172134515
1460125,184889901
105277235,256921658
44763131,275720290
26511724,202996860
100996483,135103875
107276237,295976534
33209353,143383763
58480443,155417231
135532968,233734321
4488725,307437231
118832934,185864385
115925495,69679061
140793398,185624914
5291153,363075946
125820453,77427321
100555417,219972128
127428207,334830630
18019549,274438858
114020513,124432
25057879,176986816
105536678,247861460
22987813,9125491
34919803,338058578
102542083,307086471
61902875,370943090
31535092,57861231
18246133,46472641
64199090,200346448
23926348,360503590
16431640,238225804
37046048,259885223
137452224,322289760
36572621,29651646
64466229,91183488
59586921,383473403
11430591,290672371
47639576,16117155
126655818,46369387
21350424,102760885
136009539,181484692
54326213,118062600
119269023,268174954
40849750,276734950
34283149,19609620
113671235,166766860
64967280,165784009
114627644,16979703
64570584,119296010
128583534,295087327
6135455,333575371
40294912,251750342
133839098,355984542
123698981,84915595
101905420,55535089
112600231,356091963
104948635,385828298
134564313,73110485
114220607,292810375
