user_id,item_id
49961586,385198037
47940614,371825963
126047058,3615413
57261369,126257810
13363827,355738078
139619605,330128648
35927708,375902855
44534894,393542089
35625449,336365596
15349525,118846304
27085822,400514057
54589862,99558990
31204024,125072771
128007252,7004667
59698002,12041237
118971456,349986601
19170635,348315536
119309106,75809115
59698002,346878282
122390642,266960758
113797844,306343713
118707318,192466580
14634294,288628492
45978914,374274304
32105782,119891831
51031345,362142449
47834036,75355736
34072819,376253834
5469896,145552786
35554505,2319731
137382354,245841318
139076419,191185152
111256954,193354703
136592694,69710581
52869521,51828171
141374267,294125261
129719412,14450845
34072819,105264188
24536539,30807694
45754757,200623664
107688950,337091387
129719412,359395747
47902025,195790096
113853041,11894422
123622796,165180273
125421818,240887501
141374267,29806542
47902025,271956706
49233456,278703833
129719412,310876766
134116374,56412881
129719412,324481337
26367970,208390794
36061970,44650637
128878692,58341953
128878692,131231556
45754757,192523203
37622798,273101288
51031345,79012793
32740786,93199968
32259442,50862012
103751368,252329541
52869521,395415960
32259442,20797237
18035062,167973688
57261369,221216831
110940016,373579392
57261369,306366009
125421818,375052780
37622798,282230408
32740786,323103152
141286223,299087939
112386151,160693279
41250547,157839047
111256954,139377049
141374267,112853388
45754757,137742147
45754757,272264261
113057321,259255764
125421818,238649436
45754757,199133963
129719412,164790878
18035062,281194963
26367970,21398929
140964968,51652899
37622798,80173083
113172578,273337446
45754757,319158185
22881829,334230734
58399743,301099970
27020443,346900830
57261369,230128612
141374267,402458074
108702461,227826513
36405224,257196961
36061970,311969715
24536539,78506066
134116374,370837535
141374267,118936975
140632313,284681039
52869521,210506637
140737091,64712806
34146508,59741586
29856035,137738321
29599100,354370264
112386151,555013
52869521,288243930
129719412,336574534
103751368,320025010
40294912,113195820
22881829,193903471
47902025,254548476
52869521,16202427
113853041,137342523
129719412,285623881
113057321,195440002
64466229,304498208
22881829,262027465
113057321,264889286
119894940,383688659
62909306,219893932
37622798,269148315
26675383,245420950
103751368,86027081
40849750,278002151
52869521,255403363
113172578,317228952
49915506,332854953
125581259,383157668
125581259,77289129
37622798,175740486
52869521,354697895
140632313,146776758
26367970,123419209
3338983,392551334
54004679,151865708
141374267,280078537
134116374,92136794
3338983,351368380
112386151,221121751
26367970,42398297
129719412,276808057
27020443,393632364
30660351,344800398
103751368,303187663
141374267,348295973
26129401,222661856
34072819,389956766
132752969,4729385
57261369,302357164
55777658,392274317
57757827,207926659
138667243,21957625
134255067,202977083
136953846,280649220
54144008,285695801
115575833,293667867
19910999,171939003
17813065,392825494
62189225,325875277
5235569,236070757
19560539,345350413
44536376,114521852
14634294,185692045
122997944,87037365
61902875,272527631
127872612,357871276
57149409,216434839
100198255,385067968
115144196,212350174
31351747,228296161
14851807,124563898
34539613,38355135
34539613,199394571
14851807,278434066
34539613,279647136
34539613,11953016
34539613,51199349
34539613,229206030
34539613,23214168
31351747,347269788
34539613,314301240
34539613,308308898
14851807,288176285
34539613,93379613
54600875,290926019
104479195,336730150
24311764,358417066
118630104,133604729
63325982,371621936
53910644,6529504
140632313,276287036
27004588,220370089
49201389,301088186
44268635,175071136
132259631,384305434
122390642,255269970
27452561,191282940
34062307,318039997
105364604,161804129
137061855,162397637
53569409,67132201
3353347,402125870
137907918,182732880
59698002,266170330
27559334,286634062
114686924,75987851
26291773,128192659
134534583,96767614
58531161,145535535
59100759,313695731
104290273,76152054
4618010,46890770
19523042,284605711
133839098,361681874
140632313,322340861
137133606,87492951
58531161,72188559
58480044,289637626
51031345,121247985
58480044,38165030
57149409,114859975
4895558,235479937
53726534,66499825
58531161,133891484
21021180,363652021
118836582,121493663
124061987,56911751
16491367,376282224
48121824,352045444
15276301,363491568
50899066,397305156
102327511,104604294
61545656,337331963
120775045,203240734
1436494,273671490
38047007,196493553
128299596,262966480
116213372,325353958
134680491,311703684
41364991,295925383
42660676,207368677
30089406,242171516
141125519,331710542
27496280,164905131
51524089,133153045
111757720,70155138
116213372,91034827
123622796,194255140
50661718,36095727
56922405,46960617
106947215,305889420
15089674,229560676
17296051,283104591
45512483,170385450
54954629,171854128
122421458,68967024
112747702,250794001
27496280,238393114
121020653,297912001
141701699,79899452
137572734,235702681
126332469,128068304
49289967,385032257
139406881,231938137
58376715,6065689
38913281,267034165
130916735,24497793
34655905,226233271
141193724,304205067
49873371,373054430
130529159,1888700
54954629,361635091
119216607,367491695
12346233,123275862
61545656,358175615
34775275,339221449
33420619,384348633
61545656,149198404
51859808,389801520
110418991,90878321
47298212,256088439
128392689,264367704
36931322,281213282
12811911,338713808
141753041,192704547
112747702,245394302
133219028,293449678
45924512,238057116
131830178,13583575
35944238,60783099
116484797,397850707
141988556,397963782
46101356,109819762
17321395,144628845
110108671,186865590
11075424,333497709
115378466,321015566
119467464,133147075
108927293,121139282
42793075,388083025
112088053,3066705
47940614,388104995
13320801,112539406
49873371,204092965
15279427,12829078
112572541,302985547
27136711,204393489
122997944,34931005
131127185,142567766
24281908,347464259
54216443,243091690
107555525,22577942
44434001,44567832
127428036,398238387
61292108,31502990
61902875,215003408
14851807,400781459
45744245,47446769
113689556,114606404
58989399,263884571
17046097,102493994
135838248,400064015
43361029,9902650
60654638,124681891
115172273,45994556
16680502,337331963
132506852,360795585
17825629,263086746
54004679,265734289
45978914,321714191
110404204,233672622
54004679,44788216
129452598,180537406
111694210,180861392
121478510,384274021
29856035,296721278
111694210,368921895
128844687,149294628
59140089,85417349
21543987,57425224
104445589,208682237
123118025,133083336
122390642,225592492
121847381,186396418
63696209,3702770
63648932,155995536
6302237,323073489
39995285,339206690
5831309,310469856
34146508,351553006
53726534,387694983
37604225,243091690
105130391,153198481
111694210,370682963
36193619,158626858
14956927,250570436
109661928,319580820
136420461,4357248
140108324,362286769
51031345,206477861
43922195,24942880
17361637,296027705
128878692,47649656
57261369,363627593
100893244,275613938
122744693,54473743
141374267,133521058
3788803,359861248
34146508,381510937
27004588,264808046
117008894,55193171
27004588,342017989
3338983,175924415
47834036,306271452
33538654,34896077
5831993,142476457
16810738,176164834
49523721,274351265
42873856,207046766
38003117,44421592
55988786,309317272
35554505,204187264
46155758,8684046
122744693,281616466
29856035,365688992
27715139,239026877
47902025,83255557
40553785,277835597
128878692,351890986
103459768,279186359
126332469,263879836
120712744,107170993
42873856,321255277
34146508,345788845
27004588,309773437
29856035,262077449
34146508,28943603
141374267,200671048
118107588,300032141
126332469,34476702
54576149,297022176
42873856,181263913
40587106,226527068
49523721,349414423
11792349,56570737
63979316,314813359
2717587,77375909
56539446,81818064
134116374,321802064
65353086,150337476
27004588,219477119
10691352,16977004
24112687,36870142
21500790,317041995
49523721,2067658
46284965,142056368
50665708,323270445
10691352,312347583
40553785,304660298
57261369,119711989
123622796,397377670
141374267,191316656
101283667,27536726
47902025,346967597
43509410,114997615
134066520,68507465
29856035,97283038
135643032,269021100
63979316,60642781
29856035,279848543
10691352,29596719
47834036,274029382
28979177,12886064
61500920,186290590
62379605,10237913
126332469,324527314
122744693,355321919
45195392,359513759
18034996,395074329
10691352,66012011
21500790,153571747
118107588,143546312
10691352,322255601
29856035,74045322
35554505,371145600
36555521,182104075
27004588,329478664
35554505,156441959
129719412,398585366
61155353,231417284
47834036,211750644
41364991,40374230
55988786,226740911
100893244,221593957
29846150,240481630
101505955,63148638
1187164,392524713
18146647,67148069
12584346,270166985
63979316,117613201
100893244,175480531
46284965,251677487
27020443,248341471
54576149,9902931
21622782,9421564
61500920,235057990
18146647,212365270
47902025,34978225
105503993,306690293
128878692,82860656
45978914,160742899
47834036,38942937
63979316,217960002
55988786,145037471
47834036,277381069
10691352,79942202
49523721,280038624
22433133,371654523
49235565,5602245
65353086,109467934
27004588,102174395
30660351,234396013
53961920,364436724
34072819,139360146
123622796,258022439
123622796,80803926
122943143,102742066
28979177,245892976
47834036,114644861
27004588,293400478
108541346,384101829
35554505,194833793
116213372,295007979
61500920,364556686
101315917,201005897
57261369,78471255
55988786,296666381
110634142,220444863
42873856,125740968
35554505,347955819
2717587,155053848
128878692,185417386
65353086,135172428
42873856,177600589
100893244,146828731
36947762,196008922
117827562,275118921
30660351,59244246
5031428,394610584
45978914,401477183
1211491,25615874
63979316,268446945
57261369,171577340
63979316,314518412
135643032,4299811
18146647,357005552
132636848,248892785
50665708,65663606
30660351,52691912
38487779,332457333
21622782,280423184
111964801,46568977
10691352,327055687
36307676,161622362
30660351,46987412
54266285,147848663
40587106,214852771
115107041,70290073
42873856,59920418
27004588,274875070
63979316,101927057
34146508,151251874
122744693,168649661
54576149,48941143
27004588,402377086
55835990,19414803
47902025,397558899
129719412,208361762
55988786,36613855
49523721,288155812
11792349,64830997
42873856,267631295
40528453,358254155
40553785,352440914
27004588,149970450
140932121,303720995
103457089,292700933
103457089,277573945
231180,260332271
43158565,206938809
103457089,245272144
14851807,61078446
40365286,148478303
19531274,403165317
59560179,45785818
109328066,63607694
48584598,102722744
121007144,327885992
57329391,159771108
29498579,22006264
61024094,190468595
115788842,35575039
51792194,163556292
134417769,266027362
34064473,403994616
21619785,382642508
130758251,152962759
121051628,95381598
117652766,284321229
37210502,316695230
34593868,137372469
113797844,177232468
17277412,348352058
60351704,227631581
49523721,73967690
41119891,386316793
50210881,135032818
110638531,11950294
12546783,289549406
115844210,271918795
124448342,29940041
115172273,320666169
116776544,386603809
118041921,1165598
134789373,36613855
115172273,339598297
134241933,320514277
3411052,325720154
117272519,278771764
138068115,389237771
118710771,124599303
3258715,327676638
33093244,290167873
125895375,197176823
127049889,262476272
10087950,246109079
119054304,401660029
43686920,141024783
40679596,173189538
104721751,38164219
2967142,242145504
53187167,369013262
109710993,281504725
103869346,353889591
114059582,157467322
58855527,194813144
2061619,134509780
35712647,306625863
2507380,190866753
28860353,267338388
59441901,327669828
64642563,402485560
110644882,189687421
127281180,88522107
109723452,279189855
25525333,167074648
22160595,329941832
117652766,95805880
114733253,98717201
137252301,176664607
22104801,297998321
118710771,70842687
115699991,53459999
36834011,394597262
33420619,259556594
65066307,18817849
57766752,369352010
125779277,212103819
128007252,60855930
59560179,243442243
120958495,40627291
129823140,168585258
44994884,39123405
38059058,344359960
119054304,20232206
119054304,221282277
139033222,119286596
50423605,295729767
20769303,177656660
104622901,354879105
29028875,25103223
54017594,10051238
4019468,117433622
117652766,222637475
15915535,323583188
13787508,207106615
28836266,403097048
130773014,166120126
11638095,242372374
17121244,268584284
41842501,283049556
51309574,358969562
105044000,396325589
38250554,36243510
128483649,17115982
138865855,386871236
20408904,118505264
107757956,357401573
120660040,78272464
117316478,261908412
122040080,293629752
31351747,320491564
133219028,43404490
58596312,6324339
21486519,335750352
39995285,139751938
127211037,393429415
29856035,226162261
136062549,168186679
45979589,97400554
42369712,357877733
17458354,168967547
36486839,239139845
54919013,240176772
115788842,218225480
45790097,197232358
137966457,82025616
104308549,270005228
139705369,7327675
116553650,275480933
46304822,23123025
17046097,348549266
35474921,390211986
45746981,150509576
6496253,266330560
120414076,303373505
43938179,315614018
131938670,58488435
127823445,162269396
49239726,359316146
52395968,182093627
28359791,295088187
109073663,73271339
10832109,17041830
123082925,150953970
41119891,39901151
126255003,389708658
115172273,396498593
104465491,85099241
25551301,117131338
39191186,139663087
116553650,113352274
15590635,313565465
46960745,178068820
61024094,364824321
1690006,184942020
106195637,265632528
103428109,63057297
59560179,71946826
57943818,254151198
5719007,320423194
141344879,156847943
36061970,358097620
119239407,169417867
111792994,353922142
114836264,316643055
19000990,357326478
124951640,118319278
16936948,62881395
12149436,104393201
34602976,98991414
120599965,295486115
2106271,370951675
61837232,309047880
128007252,195120700
104454286,169522580
35581946,383686733
64967280,17909394
26392618,97456880
27171358,214304912
59560179,222045439
14140458,400525892
119742135,216331516
19315895,64323139
59560179,347817701
140883113,328048755
61155353,36903359
18596923,133719535
116245610,36537655
124746041,279306424
131628350,183454148
137935026,188502117
117652766,403839914
103809220,163989274
116553650,317669723
36263717,236195520
116050319,52580004
107363663,209696783
115172273,383818215
46734626,257090965
59560179,124537727
121225031,197873178
53910644,28904496
58053993,68098055
64768146,171137929
47211449,112152073
136298757,287818739
51470017,325535684
115482137,1185052
105688058,271891598
120958495,393301758
57780879,319454630
24163963,288990292
12171813,128647326
119271726,24053712
134591526,248006691
50899066,369875217
108395084,24763589
41609452,70661196
101571823,367092513
137187267,269370591
4828274,110885876
107027147,207401822
26900041,25893317
57357240,356832998
27350966,92280571
39641246,137332999
130398287,312691455
114059582,91565222
138068115,5227228
27625670,133370136
141125519,264042149
115788842,268885441
16671235,71662664
64698675,356601285
49873371,56730494
63019880,172381164
118041921,296034006
116067851,139963523
2580559,41456437
127372311,209227343
51341266,149429321
57434649,36070736
118287843,354495098
142237983,114051247
118306266,38764874
57766752,80877800
48786021,317233368
43865924,6796042
56725266,230059368
35314933,192694955
114115520,139209114
132609065,158751382
54214562,266402744
26131192,347541148
101543575,385860755
21633531,163916545
15444784,329654887
34020184,42098498
125735729,272101868
139467871,150510852
140932121,156693262
114709337,350446868
116553650,180848660
110644882,357844761
132609065,287570153
107363663,175600361
103869346,121422541
47308166,97608865
100221889,139282006
121186592,99085341
51305527,350503098
20395236,273733905
106720730,50383944
11742906,310845944
129751560,374692619
43231033,44553572
137187267,179186949
1197847,10396350
106195637,339127040
58399743,99055880
109791201,6321805
59525931,26715928
20988891,326298024
22932946,97946915
108916829,171845975
115172273,337435041
64239150,258495162
17321395,186074993
63299945,151970372
17321395,384017151
104308549,289005433
58308738,291789640
109752945,209764164
61919723,53766997
138130632,336483686
41835343,294168825
54902963,207311020
46447790,403995474
59560179,293869830
31108984,170101969
117313922,342342661
45790097,393055482
107363663,214535912
123975533,35908833
62189225,23501347
1056019,170412261
139251889,113203491
104258353,121163525
123243071,134765663
50661718,15916471
52639013,193745260
112417309,156320314
103065817,306402878
122229572,200186134
129636456,163901881
45543458,350583958
109216928,373424467
59655129,180628531
106947215,3499073
62741132,7004667
20963754,171624528
50210881,205923491
42508474,240133635
105703289,242926417
117652766,1361041
23579299,237795553
31881892,162711213
119603841,25118059
128680218,67511682
125853708,114153940
21305874,1943396
50507236,93835042
140342846,280386430
30735456,389369385
59560179,135855638
141060983,208571693
119393319,24954996
17277412,165603933
109178783,356442005
105833132,297659655
35712647,198337117
130154246,340759828
120430102,209861695
116785013,381153940
55988786,327073488
109791201,95035902
117652766,204601220
107363891,326463381
34197442,111449673
16797616,54371334
583623,104101519
35625449,230623159
117373079,268584284
142298118,201922755
104801962,306448767
109673979,189105792
15915535,294787428
21499662,113694234
59698002,13032386
36215813,217884184
126045519,305709664
12808116,343841294
22479930,303525435
138402511,157648577
140598500,32408568
140020931,83410434
126422070,255322648
101511679,18458528
40553785,172728379
60198284,229437294
36215813,308557416
125598335,221600332
44714705,348369192
11976606,22901401
55988786,94321325
59065302,145481286
28579160,235095249
120929743,258561064
125164313,208943006
120112729,10615157
40209037,325179487
45739367,389877264
110144581,102407877
3887824,207276761
39947951,82709460
114115520,139261598
118560861,139995319
61902875,206421654
123422075,4371359
54017594,184435094
38578796,174282660
118166868,58770462
101505955,248301716
129719412,181258796
121055447,139549777
121055447,255604674
40553785,60102702
24050440,43541439
124121915,107458466
43922195,214427664
26058838,154334436
36692333,30632436
61598072,181738280
25795570,97031838
4584050,196802512
120059707,244415136
43865924,141077837
104541883,74655154
55988786,223269019
6053363,215132316
54345251,124113499
18876088,396582484
49612230,132873676
122031725,89365626
102542083,60416477
64357551,359719302
35927708,54229970
132022388,377681660
118051407,124387585
132989015,198400340
23072224,167400213
114020513,117665034
5469896,372453057
46284965,97360756
58156776,53604708
2630830,78228534
42950542,252910480
32791093,63367290
29396660,180930206
112705750,225418484
142094433,123636569
106361003,292807653
38578796,221994187
109866591,98153212
136534221,297195848
58243119,83047822
3359674,96985181
61902875,305592351
11518725,177232468
55988786,23945354
5469896,392494429
29856035,273038304
134578416,322616467
14352051,75695618
61452758,12193161
110507614,244553670
106836200,209154378
32740786,318515601
6135455,263708156
3258715,214684502
141826607,297195848
114946034,290674865
35819477,364959274
129236610,202612701
12474519,262997275
2535001,243925148
27766472,55890491
117945906,313141507
128619033,385983212
21748593,255979090
17321395,60490266
54234788,326201569
10695114,16278774
18286033,218304767
63233150,319163845
1181863,99064172
2507380,63022296
24843904,147989252
10864404,312197160
50198548,192084408
53910644,379281304
131998568,382676698
128032584,241204736
12434277,32416302
46993829,110586789
61814261,179540119
39023912,386232988
139197223,87539548
3436360,210173958
132234380,118947995
105199703,168034205
39865004,282801295
51291811,149900499
127209132,63674578
41119891,83908519
41364364,130651071
113126726,149518265
35944238,86066461
133503080,177593379
117313922,244923471
36061970,19367908
40294912,64643336
41901451,74284947
46993829,213166227
55258547,118207953
114462938,353944004
46993829,279445686
2507380,156114253
107062610,337107088
17793379,252751223
53773250,264960
135315546,383133731
111804220,166401618
49603305,327983479
57943818,357213610
6342536,26535362
26375575,61910902
2084248,141860549
129751560,311555229
21869112,252840498
45850880,20648782
130897172,233153504
51470017,104883287
45646868,208497155
58353516,358854333
16890937,225475686
31803517,319993209
57149409,241372155
118444341,28524864
142153554,76234373
37057823,271997770
44469650,29262800
3951253,12559480
46570214,109467934
37907786,32185123
106206683,281268400
123762125,319942042
54919013,347774530
114026840,207555535
2422087,376985395
16334101,44727039
118295277,152100192
100167622,115067778
2348716,143847911
132202484,228950226
119377710,129800270
115172273,129859612
113797844,360649629
110447287,352145336
134257746,77934481
124784402,244811531
25777378,34667667
129524976,306759812
29943290,401570422
45111317,171624528
46570214,238630252
112471411,129738413
22078023,265705747
25525333,120198880
34573471,250987210
46406399,160160819
122421458,175512250
29502281,271331981
62592239,9885012
137402211,158824269
41159791,159730911
60749417,16189196
115890005,281440485
114266834,328636050
49868664,234418621
25580680,50149176
34020184,126627573
27962975,352049725
11098281,366164766
140932121,403268271
35145016,317306930
123593690,321938549
21333723,282773128
117848652,155649558
139429852,322510091
109673979,234418621
30672345,385379561
107827085,305438451
2507380,398502530
33876424,140606961
5932838,403847772
33538654,203361563
2067148,152244842
105364604,377912798
14958466,371757460
40335499,300836952
109328066,386028454
30122202,55452047
22359420,162576614
122968451,359953229
27496280,180235032
44937029,337369387
45646868,128024041
32226301,332122392
62909306,274087600
29747300,201173431
118710771,212395994
33669742,7004667
100691041,155218177
57943818,114383855
108871340,119488336
141060983,42817304
29028875,213551619
10733316,172558049
41291140,340494337
23747914,383941594
33493489,90602090
41835343,173232238
35819477,81570730
42270772,303600676
37638002,23781940
57149409,222773562
138964078,163546005
1884205,22292873
55770143,118505264
63299945,146913219
58336815,363152559
51305527,93765714
11927439,287791696
109276502,84224083
28234598,81191657
38916179,136698382
35145016,187617247
16431070,69448894
15695755,4608379
58536909,162190713
137358666,357844761
109998468,238573209
103021984,401925876
42231889,1220569
114351182,24697723
40198618,80196244
39995285,395263483
36767096,99697986
58534287,305465940
11366706,338099964
21120942,243863975
103210150,30748623
17458354,368715799
116050319,350061435
25525333,144791714
5318924,395743906
123059360,397876948
46993829,139728163
43294132,161734874
104802979,200800588
141512525,166939663
27766472,329120563
51305527,40446547
30527130,25819865
44469650,296920008
20473167,89720353
116050319,230514581
128878692,349389657
56849139,197874201
64105700,151370342
63395213,149799331
45014690,261879466
34672834,108203580
133219028,365881683
42231889,78415283
41010154,233336310
57943818,181424663
141765092,307376878
38796854,169191027
112466305,230714812
52321340,16224986
21678438,298084425
125164313,325459838
105130391,282374881
22061517,275309332
3788803,135185587
14728984,325535684
1830601,54106461
14307216,37329692
47522405,290315234
138081852,217773254
37920269,367532940
106994102,20232206
52395968,66855941
141060983,346393121
108661628,304809361
21737559,32308638
62327312,103665538
55674077,274234170
140932121,144951017
107947538,323744975
16314427,30912853
100475890,221960874
33880267,307471418
121077230,63734069
109729722,104981130
117696633,382634858
24644029,98206359
34873051,137161434
123975533,268657041
124045124,3016928
118076145,291532294
16797616,322593121
46993829,357631352
104053975,71422943
46615988,223955275
58531161,13514657
131856122,362083200
63233150,119661061
128902392,218198806
139794835,114765347
24271282,167074648
40292233,252185653
33949477,148756637
132666293,36329365
2109568,401957889
119663397,113232709
105104936,158407672
55913066,120628872
128216043,393335160
132793505,305831016
28234598,390198967
54790616,21961578
129552825,224164645
114550430,240116139
48931647,220089955
122406866,350457022
120030865,322726564
63150365,55634955
140932121,263672920
128878692,261867830
103428109,128796649
26375575,254362914
35819477,354595384
37622798,393918780
46993829,313292636
117520661,386374230
15279427,242996883
2535001,400258426
61902875,33626811
52676966,351210326
34593868,168186679
139898311,113989510
124336007,295712694
57943818,299750907
124336007,146779924
17321395,275717486
103912255,285681120
109119218,55702524
112517080,381436226
15052771,90563532
111836269,337124618
134599962,277754576
34727143,358147191
36187724,77879238
52676966,54748226
10531113,75301133
117300095,196759273
109791201,291766901
2507380,267684797
52676966,351263136
139197223,13398076
128878692,142835959
52676966,229589780
135852222,369850070
46993829,94398114
36061970,347106690
